,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
2522,1,1,3,1506,0.818,9042,122,0.605,0.053,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2523,4,3,2,1308,0.79,3291,55,0.618,0.463,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2524,5,2,1,2517,1.369,2783,56,1.0,0.133,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2525,1,1,3,1180,0.645,8130,74,0.897,0.318,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2526,2,3,2,0,0.41154473785220513,1693,37,0.38190985493113977,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2527,4,2,2,0,1.124,2572,62,0.938,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2528,6,2,2,2505,0.627,1326,31,0.824,0.187,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2529,2,1,1,0,0.706,7549,77,0.638,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2530,4,2,3,2517,0.619,1909,28,0.474,0.852,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2531,5,2,2,1149,0.76,1964,44,0.467,0.114,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
2532,2,3,3,2517,0.993,817,30,0.667,0.88,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2533,2,3,3,986,0.615,2381,47,0.516,0.309,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2534,4,2,1,1034,0.663,2519,53,0.472,0.081,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2535,4,1,3,1942,0.926,3512,63,0.853,0.558,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2536,6,3,0,0,0.865,1283,28,1.154,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2537,2,3,3,0,0.733,7733,81,0.884,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2538,1,3,1,1093,0.716,8327,85,0.545,0.057,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2539,6,2,4,1505,1.034,3891,76,0.9,0.13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2540,5,0,2,0,0.908,2616,42,0.826,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2541,2,2,6,2457,0.915,2310,57,0.676,0.259,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2542,3,1,2,1099,1.178,2195,63,0.969,0.209,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2543,6,1,3,0,0.53,4538,82,1.05,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2544,4,2,2,0,0.296,1196,30,0.429,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2545,5,3,3,0,0.855,2566,74,0.762,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2546,4,2,3,1235,1.485,1337,29,1.071,0.593,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2547,3,1,3,1540,1.038,2574,72,0.756,0.045,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2548,6,2,3,1429,0.777,4258,77,0.75,0.863,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2549,2,3,0,876,0.752,4861,77,0.638,0.125,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2550,3,3,3,0,0.729,2196,35,0.75,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2551,4,2,2,1788,0.631,1421,34,0.308,0.075,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2552,1,3,4,0,0.832,2505,45,0.452,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2553,5,1,3,901,0.825,2564,56,0.474,0.069,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2554,6,2,4,1506,0.618,2214,46,0.484,0.52,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2555,6,3,4,2517,0.985,3103,65,0.625,0.095,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2556,1,2,3,1686,0.753,7544,101,0.629,0.26,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2557,3,1,4,0,0.565,1654,30,0.579,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2558,2,3,1,1430,0.564,4643,87,0.812,0.735,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2559,2,3,2,2517,0.778,8087,86,0.509,0.073,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2560,4,2,2,2025,0.789,1481,45,0.452,0.253,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2561,4,2,3,1138,0.826,2155,48,0.714,0.488,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2562,5,3,1,2517,0.855,1371,23,0.917,0.814,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2563,1,3,2,1411,0.785,8444,81,0.688,0.367,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2564,2,1,3,1509,0.728,7167,91,0.625,0.044,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2565,1,4,3,0,0.549,2189,37,0.276,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2566,6,3,3,1408,0.779,4757,75,0.923,0.762,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2567,1,3,1,1718,0.608,8028,77,0.54,0.705,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2568,2,3,2,1890,0.677,13647,93,0.576,0.08,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2569,6,1,1,1566,0.533,3964,69,0.5,0.67,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2570,6,4,3,1211,0.813,1797,44,1.2,0.145,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2571,2,3,3,0,1.047,692,16,0.6,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2572,4,2,3,1704,0.278,1449,28,0.217,0.246,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2573,2,3,3,0,0.947,9406,106,0.767,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2574,6,3,3,238,0.64,2306,47,0.621,0.102,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2575,3,2,3,1980,0.616,1409,34,0.619,0.162,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2576,4,1,0,0,0.865,2557,55,0.618,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2577,3,3,3,2463,0.643,2466,39,0.345,0.897,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2578,4,2,5,1155,0.995,2248,51,0.645,0.077,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2579,4,2,2,1877,1.631,2005,50,1.174,0.744,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2580,2,2,3,855,0.839,2862,52,0.733,0.195,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2581,6,3,4,1772,0.81,2004,44,0.419,0.797,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2582,2,3,3,2517,0.869,2639,46,0.643,0.734,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2583,4,5,4,1719,0.875,1776,44,0.571,0.415,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2584,3,1,2,851,0.679,3088,65,0.711,0.131,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2585,3,3,3,2137,1.056,2981,40,0.481,0.828,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2586,2,3,3,0,0.581,2031,36,0.385,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2587,6,3,0,1577,0.657,1554,26,0.444,0.275,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2588,4,3,1,1882,0.809,4533,68,0.889,0.493,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2589,4,3,3,0,0.494,4399,54,0.862,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2590,2,3,3,0,0.577,2465,42,0.355,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2591,3,3,4,2286,0.671,2564,57,0.462,0.222,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2592,3,2,3,0,0.507,1106,31,0.938,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2593,5,6,3,2404,0.609,1511,35,0.207,0.078,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2594,3,2,2,968,0.949,2600,60,0.714,0.174,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2595,5,3,4,1424,0.485,1375,30,0.364,0.571,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2596,5,3,3,1485,0.692,1198,31,0.722,0.637,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2597,5,2,3,817,0.378,1473,35,0.522,0.026,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2598,3,1,2,1888,0.561,3940,74,0.805,0.456,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2599,3,2,1,2168,1.046,3073,86,0.792,0.786,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2600,2,3,5,2517,0.69,3289,47,0.958,0.705,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2601,2,3,2,0,1.058,4955,56,0.806,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2602,5,3,4,1935,0.653,2306,61,0.525,0.854,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2603,6,2,2,1311,0.995,1498,43,0.536,0.663,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2604,3,2,5,1135,0.707,1541,33,0.833,0.524,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2605,5,1,3,2149,0.801,1700,35,1.5,0.179,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2606,3,3,3,1721,0.68,1378,37,0.762,0.877,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2607,6,1,3,1791,1.139,1583,32,0.6,0.803,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2608,6,3,3,1469,0.831,1426,37,0.682,0.689,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2609,3,2,4,0,1.561,2789,50,1.083,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2610,3,3,3,1232,1.04,2507,64,0.882,0.038,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2611,5,2,2,1741,0.816,2324,67,1.03,0.305,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2612,2,2,1,0,0.713,757,20,0.25,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2613,5,3,4,815,1.108,1558,48,0.778,0.157,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2614,1,3,2,989,0.6183466912106967,2379,46,0.5211819734875305,0.3176906013697125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2615,5,3,4,219,0.482,1882,48,0.714,0.006,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2616,4,1,0,1445,1.033,2588,48,1.0,0.057,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2617,6,2,2,1528,0.414,1394,35,0.522,0.067,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2618,4,3,3,0,0.995,8607,90,0.957,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2619,4,5,3,1873,0.573,1647,53,0.472,0.185,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2620,3,1,3,775,0.879,1749,33,0.435,0.344,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2621,4,3,3,0,0.481,2137,40,0.333,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2622,3,1,2,2220,1.595,2901,59,1.36,0.822,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2623,4,3,5,0,0.946,2477,59,0.341,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2624,6,1,2,1968,0.61,1821,55,0.447,0.205,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2625,5,3,2,1794,0.564,1724,45,0.452,0.309,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2626,5,1,1,1162,0.722,4402,87,0.851,0.692,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2627,3,2,2,1625,0.662,7649,101,0.603,0.68,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2628,3,3,4,526,0.702,1944,55,0.618,0.171,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2629,4,2,4,1514,0.857,3355,58,0.657,0.19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2630,4,3,2,544,0.543,2294,40,0.739,0.378,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2631,5,2,4,2517,0.488,1339,29,0.381,0.105,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2632,6,3,3,2354,1.248,2720,48,1.182,0.758,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2633,6,3,1,1978,0.877,1836,36,0.895,0.164,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2634,3,1,3,0,0.6668534831068987,2308,44,0.48930157320343887,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2635,3,2,3,1357,1.593,2422,46,0.438,0.465,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2636,6,3,2,1994,0.919,5223,89,0.712,0.221,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2637,3,3,2,548,0.647,3710,70,0.458,0.097,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2638,3,1,3,0,0.742,2144,41,0.577,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2639,4,2,3,2104,0.955,1726,37,0.85,0.128,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2640,1,2,3,1822,0.88,8272,79,0.837,0.141,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2641,5,4,5,0,0.531,1895,42,0.4,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2642,3,3,4,0,0.677,1937,39,0.56,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2643,4,1,4,0,0.635,2405,55,0.667,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2644,4,2,2,959,1.008,2925,41,0.414,0.306,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2645,3,2,3,0,0.644,7595,83,0.804,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2646,6,3,5,0,0.305,1813,51,0.759,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2647,1,4,1,0,1.031,8670,74,0.574,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2648,3,3,3,1975,0.8603298487924531,2873,38,0.5181834243727738,0.4372692619188861,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2649,6,2,3,0,0.838,1682,44,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2650,4,3,4,0,0.7,1338,28,0.867,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2651,2,1,3,942,0.75,7665,86,0.593,0.027,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2652,3,1,2,0,0.563,4820,74,0.644,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2653,1,2,2,2517,0.618,8210,100,0.754,0.285,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2654,5,1,2,627,0.345,1391,45,0.364,0.252,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2655,3,5,2,1533,0.821,2373,73,0.659,0.571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2656,6,1,4,1162,0.93,2169,43,0.536,0.655,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2657,3,2,3,0,0.863,2141,35,0.346,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2658,3,1,2,0,0.7675208054317857,7712,62,0.6227187760961533,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,1,3,3,0,0.549,2037,31,0.292,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2660,4,4,4,0,0.706,2400,43,0.433,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2661,6,3,3,893,0.567,1388,28,0.75,0.133,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2662,5,2,2,1688,0.765,1721,56,0.75,0.054,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2663,6,2,2,0,0.623,2216,40,0.6,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2664,1,2,3,1346,0.5706826106414785,1842,47,0.4154756776365869,0.16069821594862768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2665,5,3,2,668,0.552,1515,31,0.476,0.413,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2666,3,1,2,1063,1.065,2902,64,0.641,0.06,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2667,3,3,4,590,1.164,2229,52,1.08,0.404,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2668,4,2,4,821,0.896,2156,46,0.586,0.074,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2669,6,1,3,2517,0.763,2309,71,0.543,0.119,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2670,2,1,2,796,0.841,7721,75,0.667,0.023,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2671,4,3,2,0,0.7113538634562282,2213,42,0.4863418873000343,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2672,4,4,4,648,1.265,2997,56,0.867,0.055,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2673,5,3,4,1999,0.724,2590,50,0.667,0.801,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2674,4,1,0,0,2.594,1887,20,2.333,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2675,2,2,4,2517,0.587,2270,40,0.481,0.501,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2676,2,1,3,862,0.815,15034,111,0.762,0.025,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2677,4,3,0,2168,0.859,1463,24,1.667,0.094,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2678,2,3,2,0,0.848,7712,73,0.825,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2679,4,2,4,0,0.639,2996,62,0.879,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
2680,1,6,1,0,0.72,7396,100,0.562,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2681,6,2,4,2442,0.512,1504,38,0.357,0.531,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2682,3,2,3,820,0.6173921549619896,2036,48,0.617103099414366,0.06541661011919053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,6,6,2,0,0.498,1401,31,0.722,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2684,4,3,3,0,0.8349299565511741,7653,66,0.7747895354317843,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2685,4,1,3,361,0.963,850,22,0.692,0.251,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2686,3,6,3,0,0.641,2615,37,0.423,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2687,4,3,2,951,0.577,1452,38,1.923,0.337,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2688,6,3,3,1077,0.872,1675,58,0.415,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2689,5,1,3,0,1.168,2420,50,0.613,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2690,1,3,3,1950,0.98,9331,93,0.5,0.701,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2691,4,2,0,2332,0.755,1313,37,0.609,0.108,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2692,1,3,4,0,0.786,2473,49,0.75,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2693,3,3,0,1729,1.1,1718,42,0.448,0.801,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2694,5,3,4,1168,0.653,1519,43,0.72,0.038,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2695,4,3,4,1904,1.182,2003,41,0.952,0.544,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2696,4,2,3,1547,0.923,2398,61,0.794,0.172,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2697,5,1,2,1720,0.491,1621,32,0.391,0.509,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
