train_idx,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
5271,F,High School,Married,Less than $40K,Blue,4,2,2,1103,0.812,4528,81,0.884,0.352,1
5272,F,High School,Married,Less than $40K,Blue,3,2,2,0,0.669,4770,85,0.7,0.0,1
5273,M,Uneducated,Married,$60K - $80K,Silver,1,3,2,871,0.911,14381,121,0.862,0.027,1
5274,F,High School,Single,Unknown,Blue,5,4,0,1898,0.772,4808,83,0.694,0.742,1
5275,F,High School,Married,Unknown,Blue,3,1,2,1292,0.537,4177,63,0.75,0.105,1
5276,M,Doctorate,Married,$60K - $80K,Blue,6,2,4,2442,0.512,1504,38,0.357,0.531,1
5277,M,High School,Single,$40K - $60K,Blue,3,2,3,1985,0.403,3536,61,0.419,0.313,1
5278,F,High School,Single,Less than $40K,Blue,3,3,1,663,0.384,2987,73,0.622,0.461,1
5279,M,Unknown,Single,$80K - $120K,Blue,5,2,3,1372,0.744,5266,79,0.795,0.248,1
5280,M,High School,Single,$60K - $80K,Blue,3,1,2,1787,1.006,4690,85,0.7,0.59,1
5281,M,Graduate,Married,$60K - $80K,Blue,3,3,2,2077,0.718,7509,84,0.647,0.113,1
5282,F,Graduate,Divorced,Less than $40K,Blue,3,4,0,0,0.635,4735,87,0.673,0.0,1
5283,M,Graduate,Single,$80K - $120K,Silver,2,2,3,2120,0.9,14626,97,0.644,0.061,1
5284,M,High School,Single,$60K - $80K,Blue,4,3,3,1355,0.66,1939,30,0.5,0.272,1
5285,F,Doctorate,Married,Unknown,Blue,3,4,2,0,0.838,2119,52,1.0,0.0,1
5286,M,Uneducated,Single,$80K - $120K,Blue,1,1,3,846,0.817,8271,94,0.88,0.025,1
5287,M,Uneducated,Single,$80K - $120K,Blue,1,3,2,2416,0.917,7481,96,0.548,0.088,1
5288,F,College,Unknown,Less than $40K,Blue,5,4,3,1216,0.945,4591,85,0.735,0.645,1
5289,F,Unknown,Single,Less than $40K,Blue,2,3,3,0,0.912,9338,59,0.903,0.0,0
5290,F,Uneducated,Single,Less than $40K,Blue,5,2,3,1875,0.578,4254,85,0.735,0.73,1
5291,F,Uneducated,Married,Less than $40K,Blue,5,2,1,1731,0.683,4275,71,0.69,0.795,1
5292,M,Graduate,Single,$80K - $120K,Blue,6,3,3,785,0.543,906,22,1.2,0.19,1
5293,M,Graduate,Single,$80K - $120K,Silver,4,3,2,1440,1.117,1575,34,2.4,0.042,1
5294,F,Graduate,Married,Unknown,Blue,6,1,2,1657,1.038,1804,41,0.864,0.081,1
5295,M,Uneducated,Single,$80K - $120K,Blue,6,2,2,0,0.676,1755,54,0.543,0.0,1
5296,F,Graduate,Married,Less than $40K,Blue,3,3,1,1402,0.695,7468,92,0.614,0.21,1
5297,M,Uneducated,Married,$60K - $80K,Blue,4,1,2,769,0.68,3651,67,0.718,0.083,1
5298,F,High School,Married,$40K - $60K,Blue,5,3,2,1522,0.58,4288,69,0.725,0.466,1
5299,F,Graduate,Single,Unknown,Blue,3,4,6,1091,0.904,2508,49,0.885,0.125,0
5300,F,High School,Married,Less than $40K,Blue,6,3,2,1190,0.852,4430,94,0.741,0.312,1
5301,F,Graduate,Married,Less than $40K,Blue,3,5,1,2517,0.625,3493,65,0.711,0.887,1
5302,M,College,Divorced,$80K - $120K,Blue,6,2,3,0,0.77,3721,62,0.512,0.0,1
5303,M,Graduate,Single,$80K - $120K,Blue,5,3,2,1642,0.651,1403,40,0.429,0.062,1
5304,F,Unknown,Married,Less than $40K,Silver,4,3,2,2080,0.648,4116,64,0.684,0.199,1
5305,F,College,Married,Less than $40K,Blue,3,3,1,1337,0.845,8947,93,0.576,0.249,1
5306,M,Unknown,Single,$120K +,Blue,6,2,3,2327,0.649,1131,18,0.636,0.258,1
5307,M,College,Married,$40K - $60K,Blue,3,2,2,1750,0.962,2962,54,0.862,0.259,1
5308,M,Graduate,Married,$80K - $120K,Blue,6,1,3,0,0.792,4336,72,0.714,0.0,1
5309,M,High School,Unknown,$80K - $120K,Blue,1,2,2,769,0.609,7969,93,0.661,0.029,1
5310,M,Graduate,Single,$40K - $60K,Blue,6,3,2,1158,0.501,1399,36,0.5,0.079,1
5311,M,High School,Single,$60K - $80K,Blue,4,2,4,2517,0.467,3527,59,0.788,0.638,1
5312,M,Graduate,Single,$120K +,Blue,1,1,3,0,0.753,8356,79,0.681,0.0,1
5313,F,Graduate,Married,Unknown,Blue,4,1,4,2517,0.941,8759,74,0.609,0.575,0
5314,M,Graduate,Married,$60K - $80K,Blue,6,3,2,0,0.576,2216,51,0.545,0.0,0
5315,F,Post-Graduate,Single,$40K - $60K,Blue,5,3,2,1647,0.735,4388,83,0.804,0.628,1
5316,M,Unknown,Single,$80K - $120K,Blue,1,3,4,0,0.684,1832,49,0.581,0.0,0
5317,M,Graduate,Married,$120K +,Blue,3,1,2,0,0.581,1135,24,0.846,0.0,1
5318,M,Graduate,Married,$40K - $60K,Blue,4,1,4,2092,0.591,1868,43,0.344,0.793,1
5319,F,Graduate,Single,Less than $40K,Blue,2,2,1,0,0.824,4897,96,0.778,0.0,1
5320,F,Uneducated,Single,Less than $40K,Blue,4,3,4,1961,0.744,1779,47,0.808,0.598,1
5321,M,Uneducated,Divorced,$80K - $120K,Blue,4,3,4,1175,0.779,4187,73,0.825,0.1,1
5322,F,High School,Single,Less than $40K,Blue,1,4,3,2517,0.622,4526,95,0.638,0.779,1
5323,M,High School,Married,$80K - $120K,Blue,5,1,2,1647,0.542,4674,72,0.714,0.145,1
5324,M,Graduate,Married,$80K - $120K,Blue,6,2,2,1078,0.79,1786,50,0.786,0.046,1
5325,F,High School,Married,Unknown,Blue,3,1,3,0,0.743,4763,76,0.854,0.0,1
5326,F,High School,Single,Unknown,Silver,2,3,2,1963,0.758,13174,86,0.792,0.057,1
5327,M,High School,Married,$80K - $120K,Blue,5,1,3,1996,0.646,1360,28,0.647,0.247,1
5328,F,High School,Married,Unknown,Blue,3,2,3,2517,0.984,4355,71,0.919,0.737,1
5329,F,Graduate,Single,Less than $40K,Blue,3,6,4,1601,0.833,3795,70,0.75,0.715,1
5330,M,Unknown,Married,$60K - $80K,Blue,4,3,2,2353,0.725,4488,92,0.736,0.718,1
5331,M,Graduate,Divorced,$80K - $120K,Blue,5,1,1,1622,0.75,4282,52,0.926,0.085,1
5332,F,Unknown,Single,Unknown,Blue,6,3,1,887,0.81,4683,87,0.642,0.117,1
5333,F,High School,Married,$40K - $60K,Blue,5,3,1,1339,0.79,4553,90,0.731,0.716,1
5334,F,Graduate,Divorced,Less than $40K,Blue,2,6,3,0,0.707,2719,36,0.44,0.0,0
5335,M,Graduate,Married,$80K - $120K,Blue,6,3,3,800,0.954,4853,85,0.848,0.067,1
5336,F,Unknown,Single,Less than $40K,Blue,3,2,3,0,0.642,2596,39,0.393,0.0,0
5337,F,Graduate,Married,Less than $40K,Blue,5,3,2,1794,0.564,1724,45,0.452,0.309,1
5338,M,High School,Married,$40K - $60K,Blue,5,2,2,1671,0.923,4399,88,0.692,0.581,1
5339,F,College,Single,Unknown,Blue,6,2,3,0,1.166,2047,33,0.179,0.0,0
5340,M,Graduate,Married,$80K - $120K,Blue,3,3,3,1209,0.548,1584,28,0.273,0.121,1
5341,M,Unknown,Single,$60K - $80K,Blue,6,2,0,2517,0.501,1510,42,0.75,0.183,1
5342,M,High School,Married,$80K - $120K,Blue,2,2,5,2413,0.769,15338,121,0.635,0.144,1
5343,F,Graduate,Single,Less than $40K,Blue,4,2,4,639,0.768,4427,85,0.735,0.444,1
5344,M,Uneducated,Married,$80K - $120K,Blue,1,2,1,1567,0.795,13159,105,0.75,0.116,1
5345,M,High School,Married,$80K - $120K,Blue,4,3,2,794,0.665,4927,70,0.944,0.097,1
5346,F,Uneducated,Divorced,Less than $40K,Blue,5,2,2,0,0.875,4673,59,0.735,0.0,1
5347,M,Doctorate,Married,$120K +,Blue,2,3,1,1604,0.719,14465,125,0.712,0.127,1
5348,F,Graduate,Single,Unknown,Blue,5,2,2,1663,0.813,4735,83,0.766,0.252,1
5349,F,Post-Graduate,Married,Less than $40K,Blue,5,3,3,1207,0.538,1649,29,0.381,0.181,1
5350,M,High School,Single,$80K - $120K,Blue,6,2,4,1427,0.892,1777,56,0.647,0.074,1
5351,M,Unknown,Unknown,$60K - $80K,Blue,5,2,2,740,1.124,1931,67,0.718,0.408,1
5352,F,Unknown,Married,$40K - $60K,Blue,3,3,3,0,0.786,1238,28,0.75,0.0,1
5353,F,Unknown,Single,Less than $40K,Blue,4,3,3,1990,0.575,2266,57,0.357,0.778,1
5354,M,High School,Single,$80K - $120K,Blue,2,2,1,1952,0.699,4431,68,0.581,0.195,1
5355,M,High School,Married,$60K - $80K,Blue,6,3,2,877,0.644,4596,71,0.449,0.403,1
5356,M,High School,Single,Unknown,Blue,5,2,3,1421,0.712,2253,59,0.439,0.446,1
5357,F,Graduate,Single,Less than $40K,Blue,3,0,3,1926,0.735,2288,48,0.778,0.283,0
5358,M,Graduate,Divorced,$60K - $80K,Blue,5,2,3,0,0.841,4780,84,0.615,0.0,1
5359,M,Unknown,Single,$80K - $120K,Silver,5,2,4,0,1.06,2851,80,0.739,0.0,1
5360,M,Post-Graduate,Single,$80K - $120K,Blue,6,3,3,942,1.042,1566,50,0.562,0.092,1
5361,M,Uneducated,Single,$60K - $80K,Silver,4,2,4,0,0.639,2996,62,0.879,0.0,1
5362,F,Graduate,Married,Less than $40K,Blue,4,3,2,2056,0.423,1232,31,0.55,0.435,1
5363,F,Graduate,Married,Less than $40K,Blue,6,1,2,2517,0.572,1470,33,0.737,0.548,1
5364,F,College,Single,Less than $40K,Blue,2,2,3,1127,0.623,4251,76,0.767,0.426,1
5365,F,Graduate,Married,$40K - $60K,Silver,6,3,1,2076,0.293,3667,52,1.167,0.13,1
5366,F,Unknown,Unknown,Less than $40K,Blue,5,3,2,0,0.602,2299,42,0.312,0.0,0
5367,F,Graduate,Single,$40K - $60K,Blue,4,2,3,1960,0.566,4104,79,0.927,0.646,1
5368,M,Unknown,Single,$40K - $60K,Blue,6,1,1,0,0.589,1395,34,0.259,0.0,1
5369,F,Post-Graduate,Single,Less than $40K,Blue,3,1,3,2043,0.801,4550,84,0.75,0.747,1
5370,M,High School,Married,$60K - $80K,Blue,5,2,4,1517,0.624,1981,38,0.357,0.276,1
5371,F,Unknown,Single,Less than $40K,Blue,6,2,1,773,1.138,4890,63,0.909,0.537,1
5372,F,Uneducated,Single,Less than $40K,Blue,2,2,1,1855,0.7,8087,95,0.792,0.572,1
5373,M,Graduate,Married,$60K - $80K,Blue,1,2,1,1171,0.697,5369,75,0.596,0.309,1
5374,M,High School,Divorced,$80K - $120K,Blue,5,3,4,1432,0.815,14709,125,0.689,0.1,1
5375,F,Unknown,Unknown,$40K - $60K,Blue,3,2,2,0,0.927,4277,80,0.951,0.0,1
5376,M,High School,Married,$80K - $120K,Blue,5,3,2,0,0.631,4203,76,0.727,0.0,1
5377,M,Post-Graduate,Married,$80K - $120K,Blue,3,2,3,470,0.805,4306,77,0.604,0.09,1
5378,M,Graduate,Single,$80K - $120K,Blue,1,3,1,2152,0.821,13991,125,0.761,0.781,1
5379,M,Graduate,Married,$80K - $120K,Blue,3,2,3,2375,0.921,1646,43,0.536,0.602,1
5380,M,Graduate,Single,$60K - $80K,Blue,6,1,2,1015,1.483,2768,68,0.889,0.089,1
5381,M,Post-Graduate,Married,$120K +,Blue,4,1,3,2517,0.743,15473,128,0.707,0.145,1
5382,M,College,Married,$60K - $80K,Blue,2,2,1,1664,0.879,15060,90,0.915,0.135,1
5383,M,High School,Single,$40K - $60K,Blue,3,2,3,1388,0.795,17744,104,0.763,0.309,1
5384,F,High School,Married,Less than $40K,Blue,1,3,0,1738,0.647,4588,75,0.923,0.917,1
5385,M,Graduate,Married,$80K - $120K,Blue,5,2,1,1416,0.491,4026,65,0.512,0.041,1
5386,F,College,Single,Less than $40K,Blue,3,1,3,0,0.83,4482,54,0.636,0.0,1
5387,M,Post-Graduate,Divorced,$120K +,Blue,3,2,2,968,0.949,2600,60,0.714,0.174,1
5388,F,Uneducated,Married,Less than $40K,Silver,2,2,3,1731,0.936,13609,108,0.565,0.133,1
5389,M,Uneducated,Married,$40K - $60K,Blue,5,3,2,1519,0.256,1164,35,0.522,0.106,1
5390,F,High School,Single,Less than $40K,Blue,6,2,4,1414,0.745,2780,57,0.727,0.394,1
5391,M,Unknown,Single,$80K - $120K,Blue,6,1,1,1136,0.756,4006,68,0.478,0.395,1
5392,M,Graduate,Single,$120K +,Blue,5,1,1,2174,0.426,1616,50,0.515,0.063,1
5393,M,College,Unknown,$80K - $120K,Blue,2,1,4,1936,0.772,14314,99,0.768,0.092,1
5394,F,Doctorate,Single,Less than $40K,Blue,4,3,4,1600,0.607,4275,76,0.551,0.709,1
5395,M,Graduate,Married,$80K - $120K,Blue,4,1,3,766,0.535,14515,122,0.848,0.209,1
5396,M,Graduate,Married,$120K +,Blue,1,2,2,0,0.819,4812,81,0.653,0.0,1
5397,M,Graduate,Single,$120K +,Gold,2,4,1,2088,0.822,15290,123,0.732,0.06,1
5398,M,High School,Single,$60K - $80K,Blue,2,2,2,0,0.696,15349,119,0.7,0.0,1
5399,F,Unknown,Single,$40K - $60K,Blue,4,3,3,1316,0.704,4306,73,1.086,0.737,1
5400,M,Unknown,Married,$120K +,Blue,1,1,3,1903,0.915,4667,88,0.725,0.51,1
5401,M,Graduate,Single,$80K - $120K,Blue,1,2,2,0,0.872,8528,87,1.122,0.0,0
5402,M,Graduate,Single,$120K +,Blue,5,2,2,1144,0.767,4846,92,0.736,0.063,1
5403,F,High School,Married,Less than $40K,Blue,2,3,3,1781,0.972,5087,69,0.725,0.905,1
5404,M,Graduate,Single,$80K - $120K,Blue,2,1,2,1984,0.805,8241,105,0.75,0.082,1
5405,M,High School,Single,$60K - $80K,Blue,3,2,4,0,0.674,2112,52,0.857,0.0,0
5406,F,College,Single,$40K - $60K,Blue,4,3,3,1314,0.477,3817,60,0.818,0.15,1
5407,F,Graduate,Married,Less than $40K,Blue,5,2,3,1180,0.744,2013,41,0.367,0.671,1
5408,M,Uneducated,Married,$40K - $60K,Blue,5,1,3,795,0.707,1258,23,1.3,0.152,1
5409,F,Graduate,Divorced,Less than $40K,Blue,6,3,3,1188,0.927,3885,83,0.627,0.308,1
5410,F,Graduate,Single,$40K - $60K,Blue,4,4,0,1694,0.76,4803,72,0.532,0.96,1
5411,M,Graduate,Single,$80K - $120K,Blue,2,3,2,794,0.614,4035,80,0.739,0.428,1
5412,M,College,Divorced,$80K - $120K,Blue,6,5,1,0,0.77,5168,76,0.81,0.0,1
5413,M,Unknown,Married,$80K - $120K,Blue,3,1,2,0,0.779,3560,71,0.511,0.0,1
5414,F,Graduate,Married,Less than $40K,Blue,4,2,4,0,0.571,1973,36,0.333,0.0,0
5415,F,Graduate,Married,Unknown,Blue,2,3,3,2014,0.688,4725,83,0.694,0.603,1
5416,M,College,Married,$60K - $80K,Blue,6,3,4,1560,0.555,2139,48,0.714,0.071,1
5417,F,Unknown,Single,$40K - $60K,Silver,2,3,3,971,0.761,12429,111,0.542,0.05,1
5418,M,Graduate,Married,$80K - $120K,Blue,3,1,0,1501,0.51,1543,34,0.545,0.165,1
5419,F,Post-Graduate,Divorced,Less than $40K,Blue,4,1,3,1250,0.912,3834,69,0.643,0.545,1
5420,F,Uneducated,Divorced,Less than $40K,Blue,3,1,2,1411,0.799,7249,86,0.509,0.71,1
5421,M,High School,Married,$80K - $120K,Blue,3,3,3,1582,0.496,3369,59,0.788,0.122,1
5422,F,Doctorate,Single,Unknown,Blue,6,3,2,1666,0.343,1287,36,0.636,0.761,1
5423,M,Graduate,Married,$60K - $80K,Blue,3,2,4,1324,0.805,1587,38,0.52,0.671,1
5424,F,Uneducated,Unknown,Less than $40K,Blue,1,2,2,2416,0.696,8104,64,0.73,0.293,0
5425,F,Graduate,Single,Less than $40K,Blue,3,3,3,2149,0.669,1200,28,0.647,0.865,1
5426,F,High School,Married,Less than $40K,Blue,1,1,1,1765,0.857,4515,77,0.925,0.689,1
5427,F,Unknown,Married,Less than $40K,Blue,5,3,2,1678,1.423,1861,42,0.5,0.218,1
5428,F,Graduate,Single,Less than $40K,Blue,3,1,1,0,0.681,4769,76,0.949,0.0,1
5429,F,College,Married,Less than $40K,Blue,3,2,2,1156,0.647,4301,64,0.641,0.673,1
5430,F,Graduate,Married,Unknown,Blue,5,3,0,1647,0.759,4110,75,0.923,0.726,1
5431,M,Post-Graduate,Single,$40K - $60K,Silver,4,2,2,0,0.789,1419,30,0.667,0.0,1
5432,F,Graduate,Married,$40K - $60K,Blue,5,1,3,1068,0.881,3058,58,0.871,0.539,1
5433,F,College,Married,$40K - $60K,Blue,3,1,1,2111,0.601,3707,74,0.682,0.655,1
5434,M,College,Married,$80K - $120K,Blue,3,1,2,1773,0.774,1765,27,0.929,0.753,1
5435,F,Doctorate,Married,Less than $40K,Blue,1,2,1,2517,0.574,2373,53,0.359,0.843,0
5436,F,Graduate,Single,$40K - $60K,Blue,2,2,0,1409,0.743,5350,96,0.714,0.712,1
5437,F,Graduate,Single,Less than $40K,Blue,3,3,3,2377,0.829,4780,88,0.725,0.9,1
5438,F,Uneducated,Married,Unknown,Blue,3,3,1,0,0.581,3941,82,1.158,0.0,1
5439,F,High School,Single,Less than $40K,Blue,5,2,3,897,0.778,4387,71,0.511,0.112,1
5440,F,High School,Single,$40K - $60K,Blue,4,3,3,2517,1.052,2971,54,0.742,0.238,0
5441,F,Unknown,Married,$40K - $60K,Blue,3,3,2,0,0.686,4322,85,0.809,0.0,1
5442,M,Post-Graduate,Married,$80K - $120K,Blue,5,1,3,0,0.479,4525,67,0.763,0.0,1
5443,F,Uneducated,Married,Less than $40K,Blue,4,3,2,951,0.577,1452,38,1.923,0.337,1
5444,F,Graduate,Married,Less than $40K,Blue,5,2,3,2101,0.416,1188,35,0.75,0.781,1
5445,F,Graduate,Divorced,Less than $40K,Blue,3,1,1,1356,0.463,3566,81,0.884,0.247,1
5446,F,Uneducated,Divorced,Less than $40K,Blue,5,4,4,0,0.84,2775,74,1.114,0.0,1
5447,M,Post-Graduate,Married,$60K - $80K,Blue,3,2,2,887,0.554,4866,81,0.62,0.162,1
5448,F,High School,Single,Less than $40K,Blue,6,2,2,796,0.864,4755,69,0.533,0.092,1
5449,M,Doctorate,Divorced,$80K - $120K,Blue,1,3,3,0,0.454,2388,42,0.5,0.0,0
5450,F,High School,Married,Less than $40K,Blue,5,3,4,2517,0.719,1501,35,0.591,0.789,1
5451,F,Unknown,Single,$40K - $60K,Blue,4,2,3,0,0.59,4389,80,0.702,0.0,1
5452,M,Uneducated,Divorced,$60K - $80K,Silver,4,2,4,1459,0.687,4759,70,0.556,0.046,1
5453,M,High School,Married,$40K - $60K,Blue,5,3,2,1571,1.441,1870,35,0.842,0.345,1
5454,M,Uneducated,Unknown,$40K - $60K,Blue,5,4,3,1960,0.669,2225,45,0.875,0.317,0
5455,F,College,Unknown,Less than $40K,Blue,6,1,3,2013,0.449,2134,41,0.952,0.843,0
5456,F,Graduate,Single,Less than $40K,Blue,6,1,2,1309,0.504,1175,34,0.7,0.178,1
5457,F,Unknown,Single,Unknown,Blue,4,2,3,931,0.894,5016,73,0.622,0.122,1
5458,F,Unknown,Single,Less than $40K,Blue,2,3,2,787,0.601,4956,89,0.745,0.547,1
5459,F,Uneducated,Single,Unknown,Blue,3,3,3,1749,0.626,4092,77,0.54,0.07,1
5460,M,High School,Married,$80K - $120K,Blue,5,1,4,2517,0.861,2179,55,0.774,0.601,1
5461,M,High School,Single,$80K - $120K,Blue,3,3,2,0,0.628,14134,85,0.7,0.0,1
5462,F,Graduate,Married,Less than $40K,Blue,3,2,2,752,0.963,4513,57,0.966,0.449,1
5463,M,College,Married,$60K - $80K,Blue,4,2,2,878,0.633,3383,67,0.558,0.32,1
5464,M,Graduate,Married,$80K - $120K,Blue,3,3,2,1859,0.568,1013,28,0.75,0.066,1
5465,M,High School,Married,$120K +,Blue,2,2,2,2353,0.667,15214,129,0.675,0.068,1
5466,M,Graduate,Married,$120K +,Blue,2,3,3,894,0.691,4874,79,0.837,0.51,1
5467,F,Uneducated,Single,$40K - $60K,Blue,2,3,0,849,0.456,1321,28,0.75,0.24,1
5468,M,Graduate,Unknown,$60K - $80K,Blue,4,2,3,0,0.632,2323,44,0.419,0.0,0
5469,F,Post-Graduate,Divorced,Less than $40K,Blue,5,3,1,2138,0.949,8325,54,1.0,0.215,0
5470,M,Unknown,Married,$60K - $80K,Blue,3,3,3,796,0.722,3539,57,0.966,0.445,1
5471,F,Uneducated,Married,Less than $40K,Blue,6,3,2,2037,0.83,3553,78,0.902,0.284,1
5472,M,High School,Single,$120K +,Blue,6,3,3,0,0.639,2213,47,0.382,0.0,0
5473,M,Graduate,Single,Less than $40K,Blue,5,3,2,1317,0.957,3607,81,0.884,0.426,1
5474,M,Graduate,Married,$40K - $60K,Silver,4,3,1,0,0.797,4010,76,0.767,0.0,1
5475,F,Graduate,Married,Less than $40K,Blue,5,1,2,1541,0.656,4570,68,0.511,0.495,1
5476,F,Graduate,Single,Less than $40K,Blue,2,3,3,1149,0.842,14973,112,0.723,0.259,1
5477,F,High School,Single,Less than $40K,Blue,2,1,2,0,0.882,2752,43,0.433,0.0,0
5478,M,Graduate,Single,Unknown,Blue,6,3,1,0,0.542,3948,60,0.538,0.0,1
5479,M,Doctorate,Single,$80K - $120K,Blue,6,3,3,2415,0.492,3153,57,0.583,0.793,1
5480,M,Uneducated,Married,$60K - $80K,Blue,3,1,4,1740,1.455,2141,51,0.7,0.213,1
5481,F,Post-Graduate,Married,Unknown,Blue,5,3,1,0,0.812,4453,84,0.787,0.0,1
5482,M,High School,Married,$60K - $80K,Blue,2,3,1,728,0.403,1682,43,0.303,0.039,0
5483,F,Graduate,Unknown,Less than $40K,Blue,5,1,2,1953,0.916,4584,70,0.591,0.741,1
5484,F,Uneducated,Married,$40K - $60K,Blue,5,3,3,1892,0.645,4610,76,0.81,0.788,1
5485,M,Unknown,Divorced,$120K +,Blue,2,2,3,2219,1.078,9040,63,0.8,0.162,0
5486,M,Graduate,Single,$80K - $120K,Blue,5,1,3,1748,0.715,1329,24,0.6,0.081,1
5487,M,College,Married,$80K - $120K,Blue,4,3,3,1775,1.239,2109,52,0.625,0.417,1
5488,F,High School,Single,Less than $40K,Blue,4,2,4,1740,0.901,4087,81,0.841,0.711,1
5489,F,College,Single,Less than $40K,Blue,3,2,2,2517,0.977,5848,81,0.8,0.753,1
5490,M,High School,Married,$60K - $80K,Blue,4,1,3,0,0.524,3281,68,0.744,0.0,1
5491,M,High School,Unknown,$60K - $80K,Silver,2,2,2,1396,2.204,1538,36,0.714,0.048,1
5492,F,Post-Graduate,Single,Unknown,Gold,4,1,4,1452,0.887,2336,49,1.13,0.042,1
5493,F,High School,Unknown,Unknown,Gold,3,3,3,0,0.767,2227,44,0.63,0.0,0
5494,M,Unknown,Single,$120K +,Blue,2,1,3,1471,0.933,14557,114,0.652,0.458,1
5495,M,Graduate,Unknown,$60K - $80K,Blue,6,3,4,1632,0.801,4025,69,0.683,0.749,1
5496,F,Uneducated,Single,Less than $40K,Blue,2,3,3,1107,0.539,1907,47,0.621,0.634,0
5497,F,College,Single,Less than $40K,Gold,2,3,3,1973,0.705,7345,98,0.463,0.123,1
5498,F,High School,Married,Unknown,Blue,4,2,2,1129,0.695,4309,86,0.72,0.472,1
5499,F,Graduate,Single,Less than $40K,Blue,5,1,4,2271,0.61,4812,83,0.766,0.839,1
5500,M,Uneducated,Married,$60K - $80K,Blue,6,1,2,1393,0.468,1618,47,0.958,0.215,1
5501,M,Unknown,Single,$40K - $60K,Blue,3,4,3,1952,0.519,4014,61,0.525,0.345,1
5502,M,Graduate,Married,Less than $40K,Blue,4,1,4,2360,1.257,2593,57,0.781,0.794,1
5503,M,Graduate,Single,$80K - $120K,Blue,1,2,2,0,0.824,2729,44,0.467,0.0,0
5504,M,Graduate,Single,$80K - $120K,Blue,1,2,2,2517,1.023,14374,113,0.823,0.122,1
5505,F,Graduate,Married,Less than $40K,Blue,4,2,1,1041,0.678,1339,28,0.867,0.463,1
5506,M,Uneducated,Married,Less than $40K,Blue,3,2,4,0,1.561,2789,50,1.083,0.0,1
5507,M,College,Married,$120K +,Blue,6,2,2,2517,0.743,1220,30,0.765,0.144,1
5508,M,Graduate,Single,$60K - $80K,Blue,4,3,2,725,0.737,2254,45,0.406,0.399,0
5509,M,Unknown,Married,$60K - $80K,Blue,5,3,3,2341,0.714,1169,31,0.409,0.689,1
5510,M,Uneducated,Married,$120K +,Blue,5,2,3,817,0.378,1473,35,0.522,0.026,1
5511,F,Graduate,Married,Less than $40K,Blue,6,6,4,1247,0.889,3943,80,0.702,0.434,1
5512,M,Graduate,Single,$60K - $80K,Blue,2,6,1,994,0.864,13970,109,0.847,0.135,1
5513,F,High School,Single,Less than $40K,Blue,3,2,2,906,0.541,4457,84,0.714,0.63,1
5514,M,High School,Single,$40K - $60K,Blue,5,2,2,0,0.596,1968,51,0.759,0.0,0
5515,M,Graduate,Single,$60K - $80K,Blue,3,1,4,1229,0.497,4014,69,0.568,0.073,1
5516,M,Uneducated,Married,$60K - $80K,Blue,2,3,1,1908,0.697,14103,112,0.672,0.291,1
5517,F,Doctorate,Unknown,Unknown,Blue,5,3,6,0,0.676,2316,48,0.5,0.0,0
5518,M,Unknown,Married,$80K - $120K,Blue,4,2,4,1501,0.813,3368,64,0.641,0.043,1
5519,M,Uneducated,Married,$40K - $60K,Blue,2,2,2,0,0.871,14381,115,0.742,0.0,1
5520,F,Graduate,Single,Less than $40K,Blue,6,5,2,1156,0.611,4338,73,0.738,0.152,1
5521,F,Unknown,Unknown,Less than $40K,Blue,3,1,2,2060,0.804,3777,75,0.596,0.839,1
5522,F,Graduate,Single,Less than $40K,Blue,3,3,2,0,0.59,3647,69,0.917,0.0,1
5523,F,High School,Single,Less than $40K,Blue,6,3,1,2517,0.691,2369,56,0.75,0.412,1
5524,M,Post-Graduate,Single,$40K - $60K,Blue,4,1,3,900,0.587,4204,77,0.791,0.202,1
5525,F,Graduate,Single,Less than $40K,Blue,6,3,3,1027,0.824,3007,84,0.867,0.423,1
5526,F,Uneducated,Married,Less than $40K,Blue,5,3,2,1699,0.889,2411,53,0.656,0.717,1
5527,F,High School,Unknown,Less than $40K,Blue,4,3,3,632,0.665,2538,49,0.581,0.284,0
5528,F,High School,Married,Unknown,Blue,2,3,2,0,0.984,14703,119,0.859,0.0,1
5529,F,College,Married,Unknown,Blue,3,2,3,0,1.334,2395,62,1.0,0.0,1
5530,F,Unknown,Married,Less than $40K,Blue,6,1,4,1969,0.713,5066,84,0.75,0.804,1
5531,M,Doctorate,Single,$40K - $60K,Silver,4,2,2,868,0.723,4258,58,0.657,0.049,1
5532,F,Graduate,Single,Unknown,Blue,4,3,2,540,0.57,3440,46,0.704,0.234,1
5533,F,Doctorate,Unknown,Unknown,Blue,4,2,3,0,0.738,2306,46,0.484,0.0,0
5534,M,Doctorate,Single,Less than $40K,Blue,2,2,2,1247,0.689,3681,62,0.632,0.32,1
5535,M,Unknown,Single,$40K - $60K,Blue,5,2,3,932,1.127,2229,57,0.839,0.431,1
5536,F,Uneducated,Unknown,$40K - $60K,Blue,5,2,2,1650,0.673,4434,79,0.837,0.661,1
5537,M,High School,Married,$60K - $80K,Blue,2,1,3,1493,0.651,14731,120,0.765,0.345,1
